origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.75,549.720312943544
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.75,527.9644346659851
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.8,635.66457594305
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.8,591.2236336719744
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.8,561.1368384772446
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.8,540.4962523938324
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.85,642.7262462452024
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.85,600.8896514258645
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.85,572.8548014123744
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.85,553.3589552548066
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.9,650.014556899007
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.9,610.8658946036387
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.9,584.9488458022632
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.9,566.6344793570554
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.95,657.5836445020642
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.95,621.2264654064983
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.95,597.5088045925145
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.95,580.4214335196044
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.975,661.4937641102063
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.975,626.5786390332696
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.975,603.9971614089134
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.975,587.5436446280826
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.99,663.8854968684158
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.99,629.8524439992656
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.99,607.9659442339756
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.99,591.9001419545478
2026-02-25,ILI incidence,2026-02-22,1,HU,median,,595.9080364395809
2026-02-25,ILI incidence,2026-03-01,2,HU,median,,536.8048630085201
2026-02-25,ILI incidence,2026-03-08,3,HU,median,,495.16580947173145
2026-02-25,ILI incidence,2026-03-15,4,HU,median,,468.0804452925251
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.01,3.3595023551724115
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.01,2.7615357098720867
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.01,2.067030296963461
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.01,1.8240707684140125
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.025,3.662397972581292
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.025,3.106536868568792
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.025,2.442457638823022
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.025,2.218432093837804
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.05,4.157586278542956
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.05,3.670561336110733
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.05,3.056224292224842
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.05,2.86315293312875
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.1,5.116156359117634
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.1,4.762382311664274
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.1,4.2443346399901625
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.1,4.111183428653302
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.15,6.039168074274518
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.15,5.813701950897918
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.15,5.3883717762515575
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.15,5.312917961773302
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.2,6.933477431691907
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.2,6.832329315604242
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.2,6.496833455979706
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.2,6.4772828560132
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.25,7.804781230014597
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.25,7.824753116812246
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.25,7.576780639615768
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.25,7.611695178293453
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.3,8.657937413349735
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.3,8.796506601784426
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.3,8.634234560014315
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.3,8.722479831210268
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.35,9.497196034780824
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.35,9.75243062378526
